item,SemDis_glove_c_m
tin can,1.46055
tin can,0.5653699999999999
tin can,0.5577099999999999
tin can,0.59616
tin can,1.68933
tin can,0.84829
tin can,1.51348
tin can,1.6612900000000002
tin can,0.82384
tin can,0.3503199999999999
tin can,0.40186
tin can,0.34624
tin can,1.66389
tin can,1.68899
tin can,1.69987
tin can,0.32199
tin can,0.59616
tin can,1.65894
tin can,0.95098
tin can,1.35617
tin can,0.3106799999999999
tin can,1.52361
tin can,0.91698
tin can,0.34167
tin can,1.21557
tin can,0.69597
tin can,0.9606
tin can,0.5050600000000001
tin can,0.95856
tin can,1.17291
tin can,0.84829
tin can,0.93021
tin can,0.83541
tin can,0.59616
tin can,1.24784
tin can,0.33862
tin can,1.1897
tin can,0.99551
tin can,0.99575
tin can,0.46589
tin can,1.62984
tin can,0.32836
tin can,1.6378
tin can,1.63012
tin can,0.7774099999999999
tin can,0.35971
tin can,1.65127
tin can,1.66123
tin can,0.3550799999999999
tin can,1.66255
tin can,1.14241
tin can,0.6197900000000001
tin can,0.42713
tin can,0.31045
tin can,0.2976499999999999
tin can,1.1415
tin can,1.21347
tin can,0.6311599999999999
tin can,1.65284
tin can,0.59616
tin can,1.69614
tin can,1.17929
tin can,0.71502
tin can,0.3288
tin can,0.33611
tin can,0.4142099999999999
tin can,0.35228
tin can,1.62837
tin can,0.3304
tin can,1.67588
tin can,1.41308
tin can,0.3318799999999999
tin can,1.25295
tin can,1.05247
tin can,1.65111
tin can,0.95091
tin can,0.36917
tin can,1.6604
tin can,0.30855
tin can,1.67942
tin can,0.3141199999999999
tin can,1.07116
tin can,1.70185
tin can,1.10867
tin can,0.3600299999999999
tin can,0.91237
tin can,1.10464
tin can,1.64311
tin can,
tin can,0.87991
tin can,1.63357
tin can,0.46589
tin can,0.63454
tin can,0.4589
tin can,0.49854
tin can,1.62061
tin can,1.61365
tin can,0.59616
tin can,0.3347
tin can,1.13477
tin can,1.6227399999999998
tin can,1.69528
tin can,0.34699
tin can,0.3105
tin can,0.31984
tin can,1.63808
tin can,1.69563
tin can,0.37514
tin can,1.28023
tin can,1.18753
tin can,1.07895
tin can,1.25295
tin can,1.10248
tin can,1.64004
tin can,0.3015099999999999
tin can,1.63576
tin can,1.4117
tin can,0.2935
tin can,1.70076
tin can,1.64446
tin can,0.4258699999999999
tin can,0.99551
tin can,0.35982
tin can,1.65957
tin can,0.4024
tin can,0.3071199999999999
tin can,0.48934
tin can,1.03441
tin can,0.31452
tin can,0.84829
tin can,0.59616
tin can,1.67009
tin can,1.2729
tin can,1.33852
tin can,1.13477
tin can,1.09118
tin can,1.10867
tin can,1.05788
tin can,0.36404
tin can,0.8535699999999999
tin can,0.4156499999999999
tin can,1.66024
tin can,0.59616
tin can,0.33975
tin can,1.35687
tin can,1.43868
tin can,0.33287
tin can,1.14111
tin can,1.15855
tin can,1.20671
tin can,1.2344
tin can,0.88824
tin can,0.35733
tin can,1.12325
tin can,0.31322
tin can,0.4945699999999999
tin can,1.68347
tin can,0.9606
tin can,1.65436
tin can,0.67123
tin can,0.36533
tin can,1.05939
tin can,0.83112
tin can,0.34362
tin can,1.13794
tin can,0.59616
tin can,0.6308199999999999
tin can,0.84758
tin can,0.99551
tin can,1.10464
tin can,1.10867
tin can,1.18962
tin can,0.33438
tin can,1.1897
tin can,0.34306
tin can,0.91237
tin can,1.17929
tin can,0.36961
tin can,0.99551
tin can,1.69008
tin can,0.7288399999999999
tin can,1.69303
tin can,1.01639
tin can,0.69017
tin can,0.91237
tin can,1.25793
tin can,0.9565
tin can,1.10464
tin can,1.31489
tin can,0.8288
tin can,0.89496
tin can,0.45462
tin can,1.14507
tin can,1.59211
tin can,1.68878
tin can,0.8725499999999999
tin can,0.3238299999999999
tin can,1.56828
tin can,0.31826
tin can,1.2729
tin can,0.98586
tin can,0.46863
tin can,0.45258
tin can,0.8362
tin can,1.25674
tin can,0.3464
